time,open,high,low,close,volume
1706020500,2022.935,2025.565,2021.475,2024.115,1492
1706020800,2024.115,2024.52,2021.645,2023.62,1528
1706021100,2023.62,2023.81,2022.395,2022.785,1046
1706021400,2022.785,2023.89,2021.935,2023.475,900
1706021700,2023.475,2023.94,2022.085,2023.225,1172
1706022000,2023.225,2024.465,2022.97,2023.87,1219
1706022300,2023.87,2026.615,2023.87,2025.705,1511
1706022600,2025.705,2025.715,2023.64,2024.18,951
1706022900,2024.18,2025.095,2023.68,2024.855,1010
1706023200,2024.855,2025.715,2023.895,2023.96,1022
1706023500,2023.96,2025.02,2023.38,2024.67,950
1706023800,2024.67,2024.885,2023.87,2024.135,928
1706024100,2024.135,2025.835,2023.535,2025.64,839
1706024400,2025.64,2026.02,2023.765,2024.56,954
1706024700,2024.56,2026.285,2024.495,2026.18,905
1706025000,2026.18,2026.825,2025.51,2025.995,935
1706025300,2025.995,2026.1,2025.19,2025.205,790
1706025600,2025.205,2026.375,2024.87,2026.23,702
1706025900,2026.23,2027.175,2026.165,2026.685,473
1706026200,2026.685,2027.81,2026.17,2026.23,746
1706026500,2026.23,2026.545,2024.69,2025.165,649
1706026800,2025.165,2025.805,2024.965,2025.265,603
1706027100,2025.265,2025.37,2023.795,2023.815,662
1706027400,2023.815,2024.37,2023.38,2023.955,680
1706027700,2023.955,2025.125,2023.715,2024.88,226
1706028000,2024.88,2025.72,2024.585,2025.46,499
1706028300,2025.46,2025.865,2024.885,2025.27,434
1706028600,2025.27,2026.435,2025.27,2026.28,547
1706028900,2026.28,2026.345,2025.42,2025.83,541
1706029200,2025.83,2026.12,2024.81,2025.12,574
1706029500,2025.12,2025.7,2024.74,2025.07,491
1706029800,2025.07,2025.115,2024.05,2024.64,489
1706030100,2024.64,2024.665,2023.56,2023.61,374
1706030400,2023.61,2024.15,2023.45,2023.88,128
1706030700,2023.88,2024.67,2023.8,2024.4,111
1706031000,2024.4,2024.58,2023.92,2023.92,109
1706031300,2023.92,2024.06,2022.92,2023.005,364
1706031600,2023.005,2023.375,2022.73,2023.16,527
1706031900,2023.16,2023.315,2022.815,2023.3,411
1706032200,2023.3,2024.275,2022.755,2024.13,435
1706032500,2024.13,2024.82,2023.995,2024.34,186
1706032800,2024.34,2024.54,2023.93,2024.05,131
1706033100,2024.05,2024.3,2023.65,2023.98,140
1706033400,2023.98,2024.01,2023.37,2023.56,312
1706033700,2023.56,2023.745,2023.08,2023.095,346
1706034000,2023.095,2024.205,2023.095,2023.475,165
1706034300,2023.475,2024.835,2023.475,2024.75,351
1706034600,2024.75,2025.835,2023.99,2025.72,243
1706034900,2025.72,2025.885,2025.135,2025.195,490
1706035200,2025.195,2025.855,2025.18,2025.77,516
1706035500,2025.77,2025.875,2025.47,2025.845,595
1706035800,2025.845,2025.865,2025.345,2025.585,422
1706036100,2025.585,2025.715,2024.905,2025.36,508
1706036400,2025.36,2025.545,2024.885,2024.98,348
1706036700,2024.98,2025.67,2024.96,2025.67,323
1706037000,2025.67,2027.15,2025.595,2027.15,355
1706037300,2027.15,2028.53,2026.66,2028.39,422
1706037600,2028.39,2028.84,2027.515,2027.645,529
1706037900,2027.645,2028.6,2027.545,2028.37,482
1706038200,2028.37,2030.48,2028.37,2029.755,711
1706038500,2029.755,2030.72,2029.355,2029.77,618
1706038800,2029.77,2030.48,2028.935,2030.105,651
1706039100,2030.105,2030.355,2029.61,2030.025,458
1706039400,2030.025,2030.495,2029.7,2029.92,409
1706039700,2029.92,2030.135,2029.735,2029.92,512
1706040000,2029.92,2030.025,2028.795,2029.1,517
1706040300,2029.1,2029.295,2028.975,2029.195,292
1706040600,2029.195,2030.31,2029.19,2029.445,432
1706040900,2029.445,2029.695,2029.29,2029.365,366
1706041200,2029.365,2029.37,2028.4,2028.895,382
1706041500,2028.895,2028.895,2028.525,2028.69,282
1706041800,2028.69,2028.875,2028.255,2028.265,290
1706042100,2028.265,2028.825,2028.265,2028.66,262
1706042400,2028.66,2029,2028.59,2028.65,239
1706042700,2028.65,2028.93,2028.185,2028.22,220
1706043000,2028.22,2028.935,2028.22,2028.77,261
1706043300,2028.77,2028.8,2028.335,2028.72,553
1706043600,2028.72,2028.845,2028.27,2028.44,349
1706043900,2028.44,2028.48,2028.155,2028.455,253
1706044200,2028.455,2028.52,2028.09,2028.1,215
1706044500,2028.1,2028.355,2027.915,2028.285,234
1706044800,2028.285,2028.505,2028.17,2028.385,84
1706045100,2028.385,2028.72,2028.385,2028.5,40
1706045400,2028.5,2029.13,2028.495,2029.13,245
1706045700,2029.13,2029.28,2028.955,2029.045,240
1706046000,2029.045,2029.23,2028.76,2028.87,209
1706046300,2028.87,2029.1,2028.81,2028.835,178
1706046600,2028.835,2029.255,2028.75,2029.23,123
1706046900,2029.23,2029.295,2029.01,2029.155,59
1706050800,2029.155,2029.51,2029.01,2029.405,67
1706051100,2029.405,2029.645,2029.325,2029.595,61
