time,open,high,low,close,volume
1454050800,98.943,99.07,98.922,98.983,0
1454054400,98.995,99.089,98.981,99.089,0
1454058000,99.083,99.134,99.034,99.066,0
1454061600,99.067,99.095,98.982,99.063,0
1454065200,99.061,99.099,99.042,99.095,0
1454068800,99.103,99.197,99.034,99.112,0
1454072400,99.11,99.447,99.051,99.436,0
1454076000,99.438,99.618,99.374,99.597,0
1454079600,99.596,99.78,99.588,99.731,0
1454083200,99.729,99.829,99.645,99.662,0
1454086800,99.654,99.732,99.504,99.504,0
1454090400,99.523,99.66,99.518,99.656,0
1454094000,99.659,99.662,99.576,99.606,0
1454097600,99.614,99.623,99.543,99.562,0
1454101200,99.557,99.569,99.499,99.519,0
1454104800,99.517,99.552,99.517,99.531,0
1454277600,99.559,99.616,99.547,99.615,0
1454281200,99.628,99.704,99.619,99.619,0
1454284800,99.624,99.633,99.528,99.544,0
1454288400,99.537,99.568,99.487,99.568,0
1454292000,99.555,99.56,99.46,99.48,0
1454295600,99.485,99.509,99.448,99.469,0
1454299200,99.467,99.497,99.448,99.473,0
1454302800,99.467,99.508,99.46,99.483,0
1454306400,99.484,99.52,99.455,99.479,0
1454310000,99.477,99.518,99.431,99.489,0
1454313600,99.479,99.499,99.394,99.459,0
1454317200,99.451,99.502,99.39,99.445,0
1454320800,99.448,99.477,99.375,99.415,0
1454324400,99.419,99.423,99.362,99.393,0
1454328000,99.389,99.406,99.286,99.286,0
1454331600,99.288,99.308,99.212,99.261,0
1454335200,99.265,99.274,99.061,99.094,0
1454338800,99.089,99.128,98.983,99.105,0
1454342400,99.11,99.228,99.049,99.144,0
1454346000,99.141,99.156,99.04,99.103,0
1454349600,99.1,99.145,99.084,99.106,0
1454353200,99.104,99.112,98.93,99.009,0
1454356800,99.004,99.012,98.956,98.978,0
1454360400,98.979,99.032,98.977,99.032,0
1454364000,99.028,99.054,99.002,99.039,0
1454367600,99.043,99.059,99.023,99.042,0
1454371200,98.986,99.016,98.974,98.998,0
1454374800,99.001,99.006,98.918,98.974,0
1454378400,98.965,98.99,98.923,98.989,0
1454382000,98.983,99.008,98.911,98.951,0
1454385600,98.946,98.981,98.864,98.891,0
1454389200,98.894,98.973,98.865,98.952,0
1454392800,98.943,99.045,98.935,99.006,0
1454396400,99.008,99.032,98.936,98.985,0
1454400000,98.979,99.034,98.947,98.963,0
1454403600,98.97,99.032,98.94,98.984,0
1454407200,98.983,99.019,98.94,98.979,0
1454410800,98.976,98.994,98.896,98.911,0
1454414400,98.896,98.95,98.866,98.938,0
1454418000,98.948,98.986,98.837,98.837,0
1454421600,98.842,98.921,98.777,98.831,0
1454425200,98.833,99.083,98.826,99.021,0
1454428800,99.022,99.086,98.95,98.952,0
1454432400,98.95,98.995,98.888,98.928,0
1454436000,98.914,98.957,98.836,98.836,0
1454439600,98.833,98.929,98.815,98.872,0
1454443200,98.87,98.888,98.794,98.855,0
1454446800,98.857,98.873,98.825,98.852,0
1454450400,98.859,98.861,98.751,98.791,0
1454454000,98.793,98.828,98.764,98.807,0
1454457600,98.826,98.855,98.799,98.836,0
1454461200,98.834,98.834,98.734,98.81,0
1454464800,98.806,98.856,98.792,98.817,0
1454468400,98.818,98.886,98.796,98.874,0
1454472000,98.877,98.887,98.846,98.874,0
1454475600,98.868,98.887,98.832,98.878,0
1454479200,98.877,98.877,98.762,98.817,0
1454482800,98.815,98.922,98.803,98.915,0
1454486400,98.919,98.938,98.84,98.909,0
1454490000,98.901,98.902,98.75,98.763,0
1454493600,98.749,98.758,98.599,98.619,0
1454497200,98.617,98.667,98.574,98.629,0
1454500800,98.633,98.707,98.54,98.546,0
1454504400,98.549,98.598,98.222,98.369,0
1454508000,98.37,98.38,97.95,97.965,0
1454511600,97.967,97.967,97.461,97.615,0
1454515200,97.614,97.641,97.42,97.584,0
1454518800,97.594,97.631,97.447,97.481,0
1454522400,97.484,97.484,96.942,96.971,0
1454526000,96.961,97.343,96.885,97.288,0
1454529600,97.269,97.4,97.148,97.182,0
1454533200,97.18,97.249,97.152,97.228,0
1454536800,97.229,97.403,97.2,97.398,0
1454540400,97.383,97.383,97.298,97.304,0
1454544000,97.297,97.303,97.151,97.164,0
1454547600,97.165,97.364,97.111,97.344,0
1454551200,97.336,97.417,97.309,97.357,0
1454554800,97.353,97.368,97.278,97.301,0
1454558400,97.297,97.376,97.294,97.343,0
1454562000,97.342,97.371,97.328,97.336,0
1454565600,97.331,97.451,97.331,97.423,0
1454569200,97.414,97.465,97.336,97.381,0
1454572800,97.4,97.406,96.962,97.019,0
1454576400,97.017,97.018,96.77,96.815,0
1454580000,96.822,96.863,96.637,96.644,0
1454583600,96.637,96.824,96.63,96.775,0
1454587200,96.785,96.819,96.572,96.604,0
1454590800,96.615,96.654,96.259,96.521,0
1454594400,96.511,96.659,96.457,96.463,0
1454598000,96.453,96.826,96.364,96.742,0
1454601600,96.75,96.759,96.485,96.551,0
1454605200,96.562,96.657,96.54,96.583,0
1454608800,96.581,96.586,96.447,96.467,0
1454612400,96.471,96.503,96.402,96.474,0
1454616000,96.473,96.589,96.446,96.543,0
1454619600,96.536,96.536,96.474,96.517,0
1454623200,96.523,96.599,96.506,96.586,0
1454626800,96.575,96.58,96.552,96.557,0
1454630400,96.557,96.611,96.535,96.544,0
1454634000,96.551,96.62,96.463,96.614,0
1454637600,96.605,96.637,96.556,96.622,0
1454641200,96.62,96.631,96.544,96.563,0
1454644800,96.56,96.606,96.518,96.585,0
1454648400,96.587,96.676,96.57,96.65,0
1454652000,96.645,96.647,96.556,96.616,0
1454655600,96.621,96.68,96.558,96.637,0
1454659200,96.632,96.707,96.542,96.646,0
1454662800,96.643,96.692,96.584,96.607,0
1454666400,96.61,96.688,96.588,96.638,0
1454670000,96.641,96.681,96.568,96.64,0
1454673600,96.651,96.672,96.598,96.613,0
1454677200,96.614,97.035,96.316,96.901,0
1454680800,96.914,97.236,96.858,97.055,0
1454684400,97.05,97.265,97.03,97.045,0
1454688000,97.05,97.201,96.995,97.148,0
1454691600,97.154,97.195,97.06,97.093,0
1454695200,97.092,97.175,97.063,97.085,0
1454698800,97.086,97.097,97.018,97.031,0
1454702400,97.034,97.066,96.992,97.017,0
1454706000,97.021,97.021,96.927,96.978,0
1454709600,96.963,96.978,96.958,96.964,0
1454882400,97.054,97.069,97.031,97.043,0
1454886000,97.041,97.052,97.012,97.042,0
1454889600,97.045,97.115,97.036,97.057,0
1454893200,97.058,97.079,97.011,97.076,0
1454896800,97.074,97.141,97.063,97.125,0
1454900400,97.124,97.15,97.089,97.15,0
1454904000,97.143,97.168,97.11,97.138,0
1454907600,97.135,97.183,97.104,97.112,0
1454911200,97.111,97.158,97.097,97.115,0
1454914800,97.116,97.136,97.003,97.088,0
1454918400,97.094,97.094,96.907,96.998,0
1454922000,96.989,97.003,96.805,96.825,0
1454925600,96.821,96.952,96.789,96.952,0
1454929200,96.954,97.307,96.935,97.21,0
1454932800,97.218,97.273,97.138,97.269,0
1454936400,97.267,97.476,97.253,97.324,0
1454940000,97.333,97.344,97.093,97.142,0
1454943600,97.14,97.198,97.025,97.038,0
1454947200,97.037,97.04,96.665,96.849,0
1454950800,96.854,96.94,96.838,96.875,0
1454954400,96.867,96.889,96.669,96.676,0
1454958000,96.672,96.738,96.556,96.57,0
1454961600,96.563,96.746,96.542,96.736,0
1454965200,96.734,96.787,96.68,96.73,0
1454968800,96.704,96.764,96.636,96.656,0
1454972400,96.664,96.694,96.663,96.675,0
1454976000,96.72,96.773,96.592,96.646,0
1454979600,96.653,96.653,96.537,96.58,0
1454983200,96.577,96.616,96.414,96.502,0
1454986800,96.504,96.532,96.304,96.497,0
1454990400,96.493,96.572,96.454,96.511,0
1454994000,96.512,96.613,96.501,96.562,0
1454997600,96.558,96.654,96.503,96.654,0
1455001200,96.647,96.782,96.529,96.726,0
1455004800,96.728,96.805,96.582,96.744,0
1455008400,96.736,96.825,96.647,96.691,0
1455012000,96.687,96.694,96.478,96.496,0
1455015600,96.509,96.542,96.426,96.508,0
1455019200,96.499,96.552,96.404,96.425,0
1455022800,96.43,96.47,95.989,96.056,0
1455026400,96.05,96.232,95.997,96.103,0
1455030000,96.1,96.229,95.798,95.829,0
1455033600,95.831,95.907,95.737,95.808,0
1455037200,95.812,95.865,95.663,95.862,0
1455040800,95.851,96.032,95.834,96.022,0
1455044400,96.033,96.081,95.939,96.071,0
1455048000,96.068,96.116,96.006,96.008,0
1455051600,96.013,96.038,95.992,96.022,0
1455055200,96.018,96.075,96.012,96.05,0
1455058800,96.051,96.059,96.015,96.056,0
1455062400,96.052,96.064,95.981,96.005,0
1455066000,96.011,96.018,95.852,95.927,0
1455069600,95.924,96.002,95.857,95.965,0
1455073200,95.963,96.027,95.943,96.009,0
1455076800,95.994,96.033,95.936,95.968,0
1455080400,95.966,96.001,95.943,95.949,0
1455084000,95.95,96.02,95.946,96.018,0
1455087600,96.016,96.112,96.012,96.077,0
1455091200,96.078,96.151,95.898,96.145,0
1455094800,96.139,96.207,96.105,96.113,0
1455098400,96.119,96.302,96.099,96.155,0
1455102000,96.148,96.162,96.075,96.137,0
1455105600,96.136,96.178,96.003,96.04,0
1455109200,96.038,96.374,96.024,96.29,0
1455112800,96.292,96.381,96.22,96.345,0
1455116400,96.356,96.72,96.307,96.51,0
1455120000,96.511,96.577,96.217,96.349,0
1455123600,96.344,96.37,96.169,96.298,0
1455127200,96.292,96.3,96.063,96.101,0
1455130800,96.106,96.142,95.888,95.888,0
1455134400,95.897,95.991,95.756,95.792,0
1455138000,95.797,95.842,95.759,95.789,0
1455141600,95.812,95.907,95.792,95.882,0
1455145200,95.883,95.883,95.82,95.824,0
1455148800,95.874,95.874,95.583,95.624,0
1455152400,95.625,95.688,95.508,95.681,0
1455156000,95.684,95.793,95.666,95.771,0
1455159600,95.766,95.812,95.738,95.757,0
1455163200,95.758,95.771,95.692,95.718,0
1455166800,95.719,95.786,95.707,95.754,0
1455170400,95.757,95.781,95.621,95.773,0
1455174000,95.769,95.858,95.701,95.813,0
1455177600,95.812,95.812,95.379,95.603,0
1455181200,95.598,95.632,95.417,95.485,0
1455184800,95.477,95.628,95.452,95.589,0
1455188400,95.58,95.658,95.44,95.455,0
1455192000,95.449,95.83,95.387,95.541,0
1455195600,95.537,95.755,95.411,95.624,0
1455199200,95.614,95.689,95.396,95.658,0
1455202800,95.654,95.677,95.402,95.486,0
1455206400,95.481,95.515,95.236,95.306,0
1455210000,95.314,95.541,95.29,95.541,0
1455213600,95.53,95.603,95.451,95.475,0
1455217200,95.47,95.624,95.413,95.562,0
1455220800,95.555,95.61,95.446,95.553,0
1455224400,95.552,95.618,95.539,95.578,0
1455228000,95.583,95.649,95.552,95.625,0
1455231600,95.632,95.639,95.602,95.603,0
1455235200,95.496,95.679,95.456,95.662,0
