time,open,high,low,close,volume,sub
1737064800,2714.215,2717.43,2699.3,2703.15,367955,92
1737324000,2703.135,2713.885,2689.375,2707.905,347547,82
1737410400,2708.015,2746.055,2702.815,2744.865,469819,92
1737496800,2744.55,2763.435,2741.965,2756.345,375216,92
1737583200,2755.74,2758.97,2735.96,2754.855,392044,92
1737669600,2753.815,2786.06,2753.64,2770.885,388861,92
1737928800,2765.17,2772.745,2730.56,2740.655,428593,92
1738015200,2740.88,2765.09,2734.815,2763.42,280528,92
1738101600,2763.305,2766.265,2744.755,2760.09,345401,92
1738188000,2758.43,2798.605,2758.39,2794.165,397704,92
1738274400,2794.425,2817.215,2791.07,2797.94,431361,92
1738533600,2801.655,2830.755,2772.215,2814.71,547301,92
1738620000,2813.3,2845.47,2807.275,2842.29,461656,92
1738706400,2841.36,2882.31,2839.74,2867.215,424896,92
1738792800,2867.785,2873.34,2834.27,2855.925,437120,92
1738879200,2856.015,2886.855,2852.595,2861.25,453343,92
1739138400,2861.84,2911.965,2860.405,2908.175,401791,92
1739224800,2911.95,2942.78,2881.56,2897.615,555190,92
1739311200,2898.025,2909.265,2864.33,2903.96,442740,92
1739397600,2904.79,2929.48,2900.545,2928.33,353614,92
1739484000,2928.05,2939.98,2877.025,2882.482,464231,92
1739743200,2893.375,2906.525,2878.785,2898.49,259385,82
1739829600,2898.71,2936.955,2892.07,2935.465,271936,92
1739916000,2935.06,2947.08,2918.64,2933.26,315664,92
1740002400,2934.175,2954.955,2924.035,2939.385,310009,92
1740088800,2939.43,2949.93,2916.82,2936.26,325673,92
1740348000,2939.785,2956.31,2921.475,2952.065,331108,92
1740434400,2952.84,2953.425,2888.18,2915.045,411168,92
1740520800,2915.835,2930.18,2890.865,2916.275,280951,92
1740607200,2915.98,2920.815,2867.795,2877.195,403773,92
1740693600,2876.52,2885.24,2832.72,2858.14,382122,92
1740952800,2873.14,2895.21,2859.0,2892.985,321052,92
1741039200,2892.7,2927.91,2881.98,2917.85,367828,92
1741125600,2917.885,2929.98,2894.35,2919.265,441547,92
1741212000,2918.685,2926.72,2891.15,2911.1,386672,92
1741298400,2912.935,2930.54,2896.91,2909.55,417409,92
1741554000,2912.41,2918.385,2880.31,2889.5,396075,92
1741640400,2889.865,2922.225,2880.25,2915.695,291853,92
1741726800,2915.36,2940.69,2906.11,2933.61,337358,92
1741813200,2934.88,2989.3,2932.98,2988.695,345954,92
1741899600,2984.23,3005.04,2978.505,2984.91,363349,92
1742158800,2988.225,3001.975,2982.34,3001.13,270159,92
1742245200,3001.16,3038.35,2999.46,3034.115,332214,92
1742331600,3033.97,3051.97,3022.885,3047.14,298178,92
1742418000,3048.72,3057.59,3025.73,3044.66,316888,92
1742504400,3045.005,3047.55,2999.465,3023.985,309391,92
1742763600,3023.165,3033.34,3002.495,3012.15,331307,92
1742850000,3011.705,3036.07,3007.54,3020.09,263110,92
1742936400,3021.175,3032.165,3012.33,3019.495,255599,92
1743022800,3020.345,3059.755,3017.655,3056.605,342726,92
1743109200,3056.07,3086.965,3054.235,3085.345,353799,92
1743368400,3093.01,3128.135,3076.805,3123.72,392512,92
1743454800,3124.935,3149.09,3100.87,3114.475,413028,92
1743541200,3114.095,3145.34,3104.79,3134.305,372572,92
1743627600,3131.44,3167.835,3054.19,3114.575,693810,92
1743714000,3114.52,3136.775,3015.65,3037.885,657949,92
1743973200,3030.77,3057.305,2956.565,2981.94,811116,92
1744059600,2982.095,3022.76,2974.795,2982.25,553303,92
1744146000,2982.735,3099.77,2969.97,3082.95,820998,92
1744232400,3080.48,3176.6,3071.505,3175.365,629326,92
1744318800,3179.765,3245.485,3177.26,3237.93,700007,92
1744578000,3222.955,3245.845,3193.63,3210.68,498319,92
1744664400,3212.565,3233.705,3210.065,3229.795,299087,92
1744750800,3230.675,3343.2,3230.675,3343.1,509411,92
1744837200,3348.59,3357.775,3283.955,3327.375,512722,92
1745182800,3332.26,3430.61,3331.405,3424.235,494840,92
1745269200,3427.86,3500.2,3366.905,3381.16,744909,92
1745355600,3324.79,3386.77,3260.19,3288.24,768828,92
1745442000,3306.065,3367.685,3305.375,3348.99,566926,92
1745528400,3348.99,3370.475,3265.135,3319.345,591947,92
1745787600,3326.365,3353.2,3268.11,3343.875,542746,92
1745874000,3345.47,3345.505,3299.675,3317.15,460464,92
1745960400,3317.76,3328.155,3266.91,3288.155,546379,92
1746046800,3285.63,3288.16,3201.955,3238.295,528387,92
1746133200,3239.43,3269.3,3222.755,3240.95,521602,92
1746392400,3238.295,3337.67,3237.79,3334.195,428084,92
1746478800,3333.575,3435.055,3322.755,3431.14,547512,92
1746565200,3416.915,3422.135,3360.2,3364.355,589154,92
1746651600,3372.725,3414.79,3288.805,3305.98,579170,92
1746738000,3310.125,3347.625,3274.81,3325.39,482638,92
1746997200,3325.39,3325.39,3207.79,3235.075,715974,92
1747083600,3237.93,3265.785,3215.855,3250.18,470633,92
1747170000,3252.0,3257.14,3168.065,3177.585,570772,92
1747256400,3181.06,3240.725,3120.765,3239.97,529659,92
1747342800,3241.785,3252.255,3154.3,3204.45,519674,92
1747602000,3215.99,3249.85,3206.725,3230.4,491609,92
1747688400,3228.025,3295.79,3204.67,3289.845,467220,92
1747774800,3292.7,3324.935,3285.34,3315.245,535983,92
1747861200,3319.9,3345.47,3279.235,3295.01,600259,92
1747947600,3297.82,3366.015,3287.075,3358.125,574178,92
1748206800,3351.4,3356.995,3323.5,3342.475,278360,82
1748293200,3346.38,3350.095,3285.25,3300.75,443446,92
1748379600,3304.215,3325.695,3276.355,3288.725,407210,92
1748466000,3289.59,3331.47,3245.56,3317.615,529716,92
1748552400,3317.9,3322.925,3271.46,3289.7,438039,92
1748811600,3303.415,3382.96,3299.955,3381.87,462340,92
1748898000,3384.61,3392.305,3333.17,3353.385,431505,92
1748984400,3356.735,3384.76,3343.815,3372.45,421951,92
1749070800,3374.615,3403.625,3339.35,3352.73,566563,92
1749157200,3356.29,3375.705,3307.195,3309.98,526451,92
1749416400,3317.785,3338.295,3293.5,3325.675,399721,92
1749502800,3324.31,3349.28,3302.015,3322.61,452378,92
1749589200,3322.375,3360.79,3315.59,3355.25,452171,92
1749675600,3357.905,3399.05,3338.59,3386.58,533026,92
1749762000,3383.865,3446.88,3379.535,3432.835,571204,92
1750021200,3440.48,3451.525,3382.54,3385.22,453858,92
1750107600,3388.445,3403.43,3366.115,3388.455,447328,92
1750194000,3395.865,3400.11,3362.605,3369.3,413190,92
1750280400,3371.415,3388.175,3347.53,3370.38,323934,82
1750366800,3369.735,3374.63,3340.415,3368.75,355105,92
1750626000,3383.825,3393.64,3347.035,3369.2,491685,92
1750712400,3358.435,3363.9,3295.315,3323.45,520045,92
1750798800,3322.825,3337.205,3312.055,3332.395,314124,92
1750885200,3334.315,3350.415,3309.99,3327.82,406441,92
1750971600,3325.33,3325.37,3255.85,3274.175,498242,92
1751230800,3271.64,3309.645,3244.415,3303.15,349557,92
1751317200,3303.3,3358.085,3302.395,3338.72,417491,92
1751403600,3340.125,3360.13,3327.655,3357.09,398577,92
1751490000,3359.515,3365.92,3311.625,3326.03,374883,92
1751576400,3324.24,3345.175,3323.66,3336.615,221059,76
1751835600,3341.57,3342.075,3296.28,3336.44,455743,92
1751922000,3340.5,3345.955,3287.11,3301.72,446381,92
1752008400,3302.83,3316.99,3282.665,3313.7,374949,92
1752094800,3315.76,3330.36,3310.175,3324.015,309292,92
1752181200,3325.94,3368.86,3321.915,3355.665,574691,92
1752440400,3362.375,3375.085,3341.09,3343.755,408389,92
1752526800,3343.085,3366.425,3320.305,3325.005,346041,92
1752613200,3326.32,3377.655,3319.695,3347.6,501065,92
1752699600,3350.96,3352.28,3309.79,3339.06,385401,92
1752786000,3341.45,3361.33,3331.885,3350.095,315266,92
1753045200,3348.84,3401.645,3344.905,3397.06,437644,92
1753131600,3399.3,3433.51,3383.42,3431.56,439654,92
1753218000,3430.92,3439.035,3381.42,3387.45,520926,92
1753304400,3390.855,3393.48,3351.465,3368.71,446313,92
1753390800,3369.45,3373.495,3325.115,3337.07,327008,92
1753650000,3329.475,3345.52,3301.765,3314.45,356387,92
1753736400,3313.84,3334.27,3308.16,3326.67,337913,92
1753822800,3327.68,3334.09,3268.12,3275.29,421638,92
1753909200,3277.29,3314.985,3276.285,3290.12,386907,92
1753995600,3291.675,3363.6,3281.745,3362.895,390787,92
1754254800,3364.795,3385.535,3345.005,3373.635,282190,92
1754341200,3376.195,3390.6,3349.89,3380.96,271336,92
1754427600,3381.475,3385.365,3358.255,3369.27,283447,92
1754514000,3372.44,3401.885,3365.305,3396.48,656325,92
