time,open,high,low,close,volume,sub
1344535200,1617.277,1617.862,1616.267,1616.847,441,4
1344538800,1616.847,1618.064,1616.246,1617.903,421,4
1344542400,1617.903,1618.175,1616.577,1617.156,294,4
1344546000,1617.156,1617.556,1617.156,1617.381,4,1
1344549600,1617.381,1617.941,1616.833,1617.884,229,4
1344553200,1617.884,1618.108,1616.576,1616.648,170,4
1344556800,1616.648,1616.83,1615.539,1616.135,416,4
1344560400,1616.135,1616.163,1614.267,1615.014,436,4
1344564000,1615.014,1615.014,1613.702,1614.323,280,4
1344567600,1614.323,1614.323,1612.425,1613.084,638,4
1344571200,1613.084,1613.953,1611.792,1612.008,402,4
1344574800,1612.008,1612.8,1611.428,1612.184,454,4
1344578400,1612.184,1614.148,1611.756,1613.387,574,4
1344582000,1613.387,1613.668,1605.731,1609.346,1656,4
1344585600,1609.346,1611.464,1609.102,1610.892,890,4
1344589200,1610.892,1611.233,1608.134,1610.282,980,4
1344592800,1610.282,1610.362,1608.858,1609.701,595,4
1344596400,1609.701,1610.161,1608.725,1609.373,769,4
1344600000,1609.373,1613.667,1605.814,1613.235,2394,4
1344603600,1613.235,1621.153,1613.235,1618.081,3920,4
1344607200,1618.081,1626.606,1617.999,1623.323,3740,4
1344610800,1623.323,1624.283,1620.972,1621.526,1712,4
1344614400,1621.526,1622.142,1620.255,1621.638,736,4
1344618000,1621.638,1622.421,1619.764,1621.068,697,4
1344621600,1621.068,1621.611,1619.974,1620.265,282,4
1344625200,1620.265,1621.452,1619.83,1620.627,438,4
1344628800,1620.627,1620.66,1619.768,1620.164,168,4
1344805200,1620.164,1620.164,1620.164,1620.164,2,1
1344808800,1620.164,1621.725,1619.879,1621.378,290,4
1344812400,1621.378,1622.061,1620.482,1621.321,200,4
1344816000,1621.321,1621.423,1619.745,1619.925,370,4
1344819600,1619.925,1621.561,1619.199,1621.187,545,4
1344823200,1621.187,1624.152,1621.187,1623.191,503,4
1344826800,1623.191,1625.136,1623.191,1624.193,516,4
1344830400,1624.193,1624.603,1622.699,1624.018,487,4
1344834000,1624.018,1624.456,1623.352,1623.596,439,4
1344837600,1623.596,1623.933,1621.855,1623.819,612,4
1344841200,1623.819,1624.677,1620.203,1620.737,1003,4
1344844800,1620.737,1623.532,1620.447,1622.84,954,4
1344848400,1622.84,1625.21,1622.641,1623.939,1072,4
1344852000,1623.939,1625.732,1622.213,1623.315,972,4
1344855600,1623.315,1624.827,1621.043,1621.995,1395,4
1344859200,1621.995,1622.806,1619.077,1619.913,1509,4
1344862800,1619.913,1623.23,1617.942,1622.381,1977,4
1344866400,1622.381,1623.049,1615.202,1615.351,2260,4
1344870000,1615.351,1617.884,1615.265,1616.254,1534,4
1344873600,1616.254,1620.414,1615.971,1618.545,878,4
1344877200,1618.545,1619.411,1607.471,1610.942,1886,4
1344880800,1610.942,1611.375,1609.934,1611.12,478,4
1344884400,1611.12,1611.422,1608.212,1608.423,385,4
1344888000,1608.423,1610.186,1608.423,1609.792,195,4
1344891600,1609.792,1610.255,1609.792,1610.088,22,2
1344895200,1610.088,1610.584,1609.856,1610.029,148,4
1344898800,1610.029,1610.726,1609.514,1610.726,224,4
1344902400,1610.726,1613.392,1610.495,1613.026,356,4
1344906000,1613.026,1613.776,1612.268,1613.29,548,4
1344909600,1613.29,1613.604,1611.593,1612.7,477,4
1344913200,1612.7,1613.026,1612.302,1612.464,210,4
1344916800,1612.464,1612.712,1610.924,1612.31,448,4
1344920400,1612.31,1612.783,1611.511,1611.965,423,4
1344924000,1611.965,1615.224,1611.603,1614.319,685,4
1344927600,1614.319,1616.435,1614.18,1615.271,864,4
1344931200,1615.271,1615.561,1613.887,1614.105,644,4
1344934800,1614.105,1615.518,1612.174,1612.644,876,4
1344938400,1612.644,1613.239,1611.228,1611.839,636,4
1344942000,1611.839,1612.535,1610.912,1612.141,761,4
1344945600,1612.141,1614.313,1592.796,1596.599,5024,4
1344949200,1596.599,1600.281,1595.404,1598.372,3172,4
1344952800,1598.372,1602.417,1597.918,1601.543,2739,4
1344956400,1601.543,1603.655,1599.741,1603.218,1556,4
1344960000,1603.218,1603.992,1601.936,1603.079,1000,4
1344963600,1603.079,1603.554,1598.789,1600.19,1082,4
1344967200,1600.19,1600.887,1599.173,1599.179,335,4
1344970800,1599.179,1600.169,1598.813,1599.642,444,4
1344974400,1599.642,1600.106,1599.044,1599.045,256,4
1344978000,1599.045,1599.045,1599.045,1599.045,1,1
1344981600,1599.045,1599.733,1599.045,1599.493,172,4
1344985200,1599.493,1600.478,1599.404,1600.436,162,4
1344988800,1600.436,1602.022,1599.988,1601.405,454,4
1344992400,1601.405,1601.759,1600.716,1601.01,407,4
1344996000,1601.01,1602.305,1600.183,1601.638,510,4
