date,threshold,dow,session,continuation,continued_meaningfully
2023-05-16,0.9,Tuesday,ny,0.07115050008136402,0
2023-05-17,0.3,Wednesday,ny,0.1740261747732912,1
2023-05-17,0.5,Wednesday,ny,0.0,0
2023-05-18,0.3,Thursday,asia,0.7505981231947845,1
2023-05-18,0.5,Thursday,london,0.5327945059440404,1
2023-05-18,0.7,Thursday,ny,0.2683062886610727,1
2023-05-18,0.9,Thursday,ny,0.16226803356927552,1
2023-05-22,0.3,Monday,asia,0.13038524720470948,1
2023-05-23,0.3,Tuesday,asia,0.23253857323147106,1
2023-05-23,0.5,Tuesday,asia,0.04730564112307245,0
2023-05-24,0.3,Wednesday,ny,0.39829109622293835,1
2023-05-24,0.5,Wednesday,ny,0.14525682105058774,1
2023-05-24,0.7,Wednesday,ny,0.010486454995629934,0
2023-05-25,0.3,Thursday,london,0.01724371010139284,0
2023-05-25,0.5,Thursday,london,0.01724371010139284,0
2023-05-25,0.7,Thursday,london,0.01724371010139284,0
2023-05-30,0.3,Tuesday,asia,0.07348257144139342,0
2023-06-01,0.3,Thursday,asia,0.16691161032962976,1
2023-06-01,0.5,Thursday,london,0.0,0
2023-06-05,0.3,Monday,asia,0.1536737450073247,1
2023-06-07,0.3,Wednesday,asia,0.6501567212727004,1
2023-06-07,0.5,Wednesday,ny,0.43674965994441517,1
2023-06-07,0.7,Wednesday,ny,0.26991542965284643,1
2023-06-07,0.9,Wednesday,ny,0.042019043113139094,0
2023-06-12,0.3,Monday,ny,0.0,0
2023-06-13,0.3,Tuesday,london,0.4281149214427325,1
2023-06-13,0.5,Tuesday,ny,0.17998638932449712,1
2023-06-13,0.7,Tuesday,ny,0.0867828505488663,0
2023-06-15,0.3,Thursday,asia,0.45016984282342354,1
2023-06-15,0.5,Thursday,asia,0.29944153376705857,1
2023-06-15,0.7,Thursday,london,0.08423052564915082,0
2023-06-19,0.3,Monday,london,0.07861497929996264,0
2023-06-20,0.3,Tuesday,asia,0.637643856690629,1
2023-06-20,0.5,Tuesday,ny,0.30007987929351654,1
2023-06-20,0.7,Tuesday,ny,0.10768912162362612,1
2023-06-20,0.9,Tuesday,ny,0.0076624951924570755,0
2023-06-21,0.3,Wednesday,london,0.35105978302216934,1
2023-06-21,0.5,Wednesday,ny,0.271176640647586,1
2023-06-21,0.7,Wednesday,ny,0.0,0
2023-06-22,0.3,Thursday,asia,0.6511163262717311,1
2023-06-22,0.5,Thursday,ny,0.2923696562222515,1
2023-06-22,0.7,Thursday,ny,0.1625015856907302,1
2023-06-22,0.9,Thursday,ny,0.02086768996575025,0
2023-06-27,0.3,Tuesday,ny,0.21898930524940619,1
2023-06-27,0.5,Tuesday,ny,0.0,0
2023-06-28,0.3,Wednesday,asia,0.3078832167109074,1
2023-06-28,0.5,Wednesday,ny,0.07745337975250839,0
2023-06-29,0.3,Thursday,asia,0.4723465826878913,1
2023-06-29,0.5,Thursday,london,0.2502340624734015,1
2023-06-29,0.7,Thursday,ny,0.093897352966211,0
2023-07-03,0.3,Monday,london,0.038638454461825,0
2023-07-05,0.3,Wednesday,ny,0.2353857552672045,1
2023-07-05,0.5,Wednesday,ny,0.06356745255238357,0
2023-07-06,0.3,Thursday,london,0.24646715782161432,1
2023-07-06,0.5,Thursday,london,0.013308714648737861,0
2023-07-06,0.7,Thursday,london,0.013308714648737861,0
2023-07-10,0.3,Monday,london,0.23353596757851522,1
2023-07-10,0.5,Monday,london,0.09042553191489758,0
2023-07-17,0.3,Monday,ny,0.09174456361311678,0
2023-07-19,0.3,Wednesday,london,0.11661740432229492,1
2023-07-20,0.3,Thursday,ny,0.2754582973413959,1
2023-07-20,0.5,Thursday,ny,0.022574143391871936,0
2023-07-24,0.3,Monday,ny,0.1022742564930624,1
2023-07-27,0.3,Thursday,london,1.0986002390776204,1
2023-07-27,0.5,Thursday,london,0.8297535958045814,1
2023-07-27,0.7,Thursday,london,0.8297535958045814,1
2023-07-27,0.9,Thursday,ny,0.683183588478001,1
2023-07-27,1.1,Thursday,ny,0.11660818262445999,1
2023-07-27,1.3,Thursday,ny,0.11660818262445999,1
2023-07-31,0.3,Monday,london,0.0,0
2023-08-01,0.3,Tuesday,asia,0.8890914456701625,1
2023-08-01,0.5,Tuesday,london,0.6296859415216897,1
2023-08-01,0.7,Tuesday,london,0.47723290833766074,1
2023-08-01,0.9,Tuesday,london,0.24711512239950817,1
2023-08-01,1.1,Tuesday,ny,0.08577117475877384,0
2023-08-02,0.3,Wednesday,asia,0.6205384737016029,1
2023-08-02,0.5,Wednesday,ny,0.355398392916174,1
2023-08-02,0.7,Wednesday,ny,0.09176764845400039,0
2023-08-02,0.9,Wednesday,ny,0.04975778745669806,0
2023-08-03,0.3,Thursday,london,0.0,0
2023-08-07,0.3,Monday,asia,0.33507420431517215,1
2023-08-07,0.5,Monday,london,0.14367773274525544,1
2023-08-08,0.3,Tuesday,asia,0.3851472546336882,1
2023-08-08,0.5,Tuesday,london,0.05392061564871401,0
2023-08-08,0.7,Tuesday,ny,0.0,0
2023-08-09,0.3,Wednesday,ny,0.27556901690399527,1
2023-08-09,0.5,Wednesday,ny,0.10158026142964216,1
2023-08-10,0.3,Thursday,late,0.0,0
2023-08-14,0.3,Monday,london,0.17420945859319945,1
2023-08-14,0.5,Monday,ny,0.0694198297121424,0
2023-08-15,0.3,Tuesday,london,0.28836142105841295,1
2023-08-15,0.5,Tuesday,london,0.0,0
2023-08-16,0.3,Wednesday,ny,0.20454952833138704,1
2023-08-16,0.5,Wednesday,ny,0.05690036808076392,0
2023-08-17,0.3,Thursday,ny,0.163402779514624,1
2023-08-21,0.3,Monday,asia,0.021616987541427175,0
2023-08-22,0.3,Tuesday,ny,0.0,0
2023-08-24,0.3,Thursday,london,0.0,0
2023-08-29,0.3,Tuesday,london,0.09801559338986947,0
2023-08-31,0.3,Thursday,ny,0.0,0
2023-09-05,0.3,Tuesday,london,0.5098214495753839,1
2023-09-05,0.5,Tuesday,london,0.3033240019760529,1
2023-09-05,0.7,Tuesday,ny,0.0928744501164512,0
2023-09-06,0.3,Wednesday,ny,0.39641372016440246,1
2023-09-06,0.5,Wednesday,ny,0.22714708073936965,1
2023-09-06,0.7,Wednesday,ny,0.008749369035878873,0
2023-09-12,0.3,Tuesday,london,0.5199471329808887,1
2023-09-12,0.5,Tuesday,london,0.4871390809272075,1
2023-09-12,0.7,Tuesday,london,0.24766165107767482,1
2023-09-12,0.9,Tuesday,london,0.060136234241563474,0
2023-09-13,0.3,Wednesday,asia,0.21793788565429717,1
2023-09-13,0.5,Wednesday,london,0.0,0
2023-09-14,0.3,Thursday,asia,0.31106986610102444,1
2023-09-14,0.5,Thursday,london,0.010022537451941508,0
2023-09-19,0.3,Tuesday,asia,0.043819084141669774,0
2023-09-21,0.3,Thursday,asia,0.8358990806072146,1
2023-09-21,0.5,Thursday,london,0.6540517425700236,1
2023-09-21,0.7,Thursday,london,0.30831729741286307,1
2023-09-21,0.9,Thursday,london,0.12272824460123048,1
2023-09-21,1.1,Thursday,london,0.016089373530034486,0
2023-09-25,0.3,Monday,ny,0.0,0
2023-09-25,0.5,Monday,ny,0.0,0
2023-09-25,0.7,Monday,ny,0.0,0
2023-09-26,0.3,Tuesday,asia,0.9501005397396584,1
2023-09-26,0.5,Tuesday,london,0.45560376759446114,1
2023-09-26,0.7,Tuesday,london,0.45560376759446114,1
